# name: compass.d.h+
# comment: COMPASS isoscalar h+. thFactor contains DIS normalization (by MSHT20nnlo)
# reference: 1709.07374
# processType: SIDIS
# isNormalized: False
# normalizationMethod: integral
# normErr: 
id,ps_def,h_1,h_2,proc_id,s,Q_min,Q_max,x_min,x_max,z_min,z_max,pT_min,pT_max,M_target,M_product,thFactor,includeCuts,cutParams_0,cutParams_1,cutParams_2,cutParams_3,xSec,uncorrErr_0,uncorrErr_1,corrErr_0,Q_avg,x_avg,z_avg,pT_avg
compass.d.h+.80,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.032,0.055,0.2,0.3,1.6278820596099706,1.7320508075688772,0.938,0.139,5.658412384209873e-06,True,0.1,0.9,25.0,10000.0,0.0176,0.0029,0.0033510400000000004,0.00030872341147414393,3.3228756555322954,0.0435,0.25,1.6799664335894238
compass.d.h+.81,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.055,0.1,0.2,0.3,0.37416573867739417,0.41231056256176607,0.938,0.139,2.512404443058366e-05,True,0.1,0.9,25.0,10000.0,4.7325,0.0954,0.4533735,0.0754939258526248,3.3228756555322954,0.0775,0.25,0.3932381506195801
compass.d.h+.82,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.055,0.1,0.2,0.3,0.41231056256176607,0.4472135954999579,0.938,0.139,2.2988842548058795e-05,True,0.1,0.9,25.0,10000.0,4.1741,0.0974,0.40822698,0.06658620093004568,3.3228756555322954,0.0775,0.25,0.429762079030862
compass.d.h+.83,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.055,0.1,0.2,0.3,0.4472135954999579,0.47958315233127197,0.938,0.139,2.1320171420726622e-05,True,0.1,0.9,25.0,10000.0,3.61,0.0768,0.360278,0.057587548299625035,3.3228756555322954,0.0775,0.25,0.46339837391561495
compass.d.h+.84,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.055,0.1,0.2,0.3,0.47958315233127197,0.5196152422706632,0.938,0.139,1.977531753722004e-05,True,0.1,0.9,25.0,10000.0,3.1081,0.068,0.31951268,0.04958112434073811,3.3228756555322954,0.0775,0.25,0.4995991973009676
compass.d.h+.85,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.055,0.1,0.2,0.3,0.5196152422706632,0.5477225575051661,0.938,0.139,1.8512850889459577e-05,True,0.1,0.9,25.0,10000.0,2.6658,0.0732,0.28257479999999996,0.0425254532568256,3.3228756555322954,0.0775,0.25,0.5336688998879147
compass.d.h+.86,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.055,0.1,0.2,0.3,0.5477225575051661,0.5916079783099616,0.938,0.139,1.734304919844614e-05,True,0.1,0.9,25.0,10000.0,2.2519,0.0512,0.24388077,0.03592282548917607,3.3228756555322954,0.0775,0.25,0.5696652679075638
compass.d.h+.87,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.055,0.1,0.2,0.3,0.5916079783099616,0.6324555320336759,0.938,0.139,1.61425166006187e-05,True,0.1,0.9,25.0,10000.0,1.8354,0.0454,0.20519771999999997,0.029278721924967256,3.3228756555322954,0.0775,0.25,0.6120317551718187
compass.d.h+.88,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.055,0.1,0.2,0.3,0.6324555320336759,0.6782329983125268,0.938,0.139,1.507563778765542e-05,True,0.1,0.9,25.0,10000.0,1.4844,0.0379,0.17189352,0.023679489389463546,3.3228756555322954,0.0775,0.25,0.6553442651731014
compass.d.h+.89,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.055,0.1,0.2,0.3,0.6782329983125268,0.7211102550927979,0.938,0.139,1.4120527960419128e-05,True,0.1,0.9,25.0,10000.0,1.1472,0.0331,0.1382376,0.018300397620312978,3.3228756555322954,0.0775,0.25,0.6996716267026624
compass.d.h+.90,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.055,0.1,0.2,0.3,0.7211102550927979,0.7745966692414834,0.938,0.139,1.3210786962645395e-05,True,0.1,0.9,25.0,10000.0,0.8622,0.0248,0.10880964,0.013754012228237316,3.3228756555322954,0.0775,0.25,0.7478534621671407
compass.d.h+.91,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.055,0.1,0.2,0.3,0.7745966692414834,0.8246211251235321,0.938,0.139,1.2355706399439773e-05,True,0.1,0.9,25.0,10000.0,0.6921,0.0223,0.09191088000000001,0.011040537999493212,3.3228756555322954,0.0775,0.25,0.7996088971825077
compass.d.h+.92,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.055,0.1,0.2,0.3,0.8246211251235321,0.8717797887081347,0.938,0.139,1.1647874847758124e-05,True,0.1,0.9,25.0,10000.0,0.5172,0.0187,0.07178736000000001,0.008250493069408884,3.3228756555322954,0.0775,0.25,0.8482004569158335
compass.d.h+.93,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.055,0.1,0.2,0.3,0.8717797887081347,0.9327379053088815,0.938,0.139,1.0949998219162622e-05,True,0.1,0.9,25.0,10000.0,0.361,0.0133,0.0529226,0.005758754829962504,3.3228756555322954,0.0775,0.25,0.902258847008508
compass.d.h+.94,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.055,0.1,0.2,0.3,0.9327379053088815,1.0,0.938,0.139,1.022356186095284e-05,True,0.1,0.9,25.0,10000.0,0.2734,0.0107,0.0421036,0.0043613395305034585,3.3228756555322954,0.0775,0.25,0.9663689526544408
compass.d.h+.95,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.055,0.1,0.2,0.3,1.0,1.0583005244258363,0.938,0.139,9.599893359326472e-06,True,0.1,0.9,25.0,10000.0,0.1869,0.0093,0.030875880000000005,0.002981471683434881,3.3228756555322954,0.0775,0.25,1.029150262212918
compass.d.h+.96,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.055,0.1,0.2,0.3,1.0583005244258363,1.1135528725660044,0.938,0.139,9.09797390712554e-06,True,0.1,0.9,25.0,10000.0,0.1407,0.008,0.02473506,0.002244478683035247,3.3228756555322954,0.0775,0.25,1.0859266984959204
compass.d.h+.97,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.055,0.1,0.2,0.3,1.1135528725660044,1.174734012447073,0.938,0.139,8.635047320922284e-06,True,0.1,0.9,25.0,10000.0,0.1019,0.0059,0.018943210000000002,0.0016255321805351223,3.3228756555322954,0.0775,0.25,1.1441434425065387
compass.d.h+.98,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.055,0.1,0.2,0.3,1.174734012447073,1.2328828005937953,0.938,0.139,8.207064109581941e-06,True,0.1,0.9,25.0,10000.0,0.0817,0.0054,0.016266469999999998,0.0013032971457283562,3.3228756555322954,0.0775,0.25,1.2038084065204342
compass.d.h+.99,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.055,0.1,0.2,0.3,1.2328828005937953,1.296148139681572,0.938,0.139,7.813058045775553e-06,True,0.1,0.9,25.0,10000.0,0.0569,0.0042,0.012051419999999998,0.0009076818554705443,3.3228756555322954,0.0775,0.25,1.2645154701376837
compass.d.h+.100,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.055,0.1,0.2,0.3,1.296148139681572,1.3601470508735443,0.938,0.139,7.4387310590297755e-06,True,0.1,0.9,25.0,10000.0,0.0441,0.0037,0.00987399,0.0007034933185632864,3.3228756555322954,0.0775,0.25,1.328147595277558
compass.d.h+.101,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.055,0.1,0.2,0.3,1.3601470508735443,1.4317821063276353,0.938,0.139,7.0773520470490775e-06,True,0.1,0.9,25.0,10000.0,0.0304,0.0027,0.00726864,0.00048494777515473717,3.3228756555322954,0.0775,0.25,1.3959645786005899
compass.d.h+.102,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.055,0.1,0.2,0.3,1.4317821063276353,1.5329709716755893,0.938,0.139,6.664792991543794e-06,True,0.1,0.9,25.0,10000.0,0.0226,0.002,0.005950579999999999,0.00036052038547687695,3.3228756555322954,0.0775,0.25,1.4823765390016121
compass.d.h+.103,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.055,0.1,0.2,0.3,1.5329709716755893,1.6278820596099706,0.938,0.139,6.251307903391291e-06,True,0.1,0.9,25.0,10000.0,0.0148,0.0017,0.00422984,0.0002360929957990168,3.3228756555322954,0.0775,0.25,1.58042651564278
compass.d.h+.104,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.055,0.1,0.2,0.3,1.6278820596099706,1.7320508075688772,0.938,0.139,5.88091081490111e-06,True,0.1,0.9,25.0,10000.0,0.0102,0.0012,0.00318954,0.00016271274034797105,3.3228756555322954,0.0775,0.25,1.6799664335894238
compass.d.h+.105,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.1,0.21,0.2,0.3,0.31622776601683794,0.34641016151377546,0.938,0.139,5.41630517256486e-05,True,0.1,0.9,25.0,10000.0,6.3571,0.1007,0.56069622,0.09240788186392135,3.3228756555322954,0.155,0.25,0.3313189637653067
compass.d.h+.106,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.1,0.21,0.2,0.3,0.34641016151377546,0.37416573867739417,0.938,0.139,4.9808066485009286e-05,True,0.1,0.9,25.0,10000.0,5.9058,0.098,0.52620678,0.08584770865834213,3.3228756555322954,0.155,0.25,0.3602879500955848
compass.d.h+.107,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.1,0.21,0.2,0.3,0.37416573867739417,0.41231056256176607,0.938,0.139,4.563455031978543e-05,True,0.1,0.9,25.0,10000.0,5.2267,0.0751,0.47667504000000005,0.07597619608597594,3.3228756555322954,0.155,0.25,0.3932381506195801
compass.d.h+.108,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.1,0.21,0.2,0.3,0.41231056256176607,0.4472135954999579,0.938,0.139,4.175623454860455e-05,True,0.1,0.9,25.0,10000.0,4.5806,0.0777,0.42920221999999997,0.06658437710054554,3.3228756555322954,0.155,0.25,0.429762079030862
compass.d.h+.109,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.1,0.21,0.2,0.3,0.4472135954999579,0.47958315233127197,0.938,0.139,3.872531105466595e-05,True,0.1,0.9,25.0,10000.0,3.9552,0.0631,0.3796992,0.05749345681964759,3.3228756555322954,0.155,0.25,0.46339837391561495
compass.d.h+.110,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.1,0.21,0.2,0.3,0.47958315233127197,0.5196152422706632,0.938,0.139,3.591928543731836e-05,True,0.1,0.9,25.0,10000.0,3.3611,0.0534,0.33241279,0.04885751863787356,3.3228756555322954,0.155,0.25,0.4995991973009676
compass.d.h+.111,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.1,0.21,0.2,0.3,0.5196152422706632,0.5477225575051661,0.938,0.139,3.3626179408014255e-05,True,0.1,0.9,25.0,10000.0,2.8312,0.056,0.28821616,0.04115480252522913,3.3228756555322954,0.155,0.25,0.5336688998879147
compass.d.h+.112,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.1,0.21,0.2,0.3,0.5477225575051661,0.5916079783099616,0.938,0.139,3.150138718834524e-05,True,0.1,0.9,25.0,10000.0,2.3411,0.0393,0.24698604999999998,0.03403062595076784,3.3228756555322954,0.155,0.25,0.5696652679075638
compass.d.h+.113,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.1,0.21,0.2,0.3,0.5916079783099616,0.6324555320336759,0.938,0.139,2.9320776284019336e-05,True,0.1,0.9,25.0,10000.0,1.8832,0.0359,0.2080936,0.02737451402780146,3.3228756555322954,0.155,0.25,0.6120317551718187
compass.d.h+.114,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.1,0.21,0.2,0.3,0.6324555320336759,0.6782329983125268,0.938,0.139,2.738293005031267e-05,True,0.1,0.9,25.0,10000.0,1.4814,0.0294,0.16947216,0.021533881202625896,3.3228756555322954,0.155,0.25,0.6553442651731014
compass.d.h+.115,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.1,0.21,0.2,0.3,0.6782329983125268,0.7211102550927979,0.938,0.139,2.5648097603555862e-05,True,0.1,0.9,25.0,10000.0,1.0957,0.0249,0.13214141999999998,0.01592728070319778,3.3228756555322954,0.155,0.25,0.6996716267026624
compass.d.h+.116,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.1,0.21,0.2,0.3,0.7211102550927979,0.7745966692414834,0.938,0.139,2.399567171903784e-05,True,0.1,0.9,25.0,10000.0,0.8409,0.0192,0.10620566999999999,0.012223464765281569,3.3228756555322954,0.155,0.25,0.7478534621671407
compass.d.h+.117,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.1,0.21,0.2,0.3,0.7745966692414834,0.8246211251235321,0.938,0.139,2.2442529385728772e-05,True,0.1,0.9,25.0,10000.0,0.5793,0.0155,0.07727862,0.008420802876117985,3.3228756555322954,0.155,0.25,0.7996088971825077
compass.d.h+.118,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.1,0.21,0.2,0.3,0.8246211251235321,0.8717797887081347,0.938,0.139,2.1156845679333675e-05,True,0.1,0.9,25.0,10000.0,0.4503,0.0139,0.06385254,0.006545637036278143,3.3228756555322954,0.155,0.25,0.8482004569158335
compass.d.h+.119,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.1,0.21,0.2,0.3,0.8717797887081347,0.9327379053088815,0.938,0.139,1.98892437925182e-05,True,0.1,0.9,25.0,10000.0,0.3182,0.0101,0.04769818,0.004625409071604941,3.3228756555322954,0.155,0.25,0.902258847008508
compass.d.h+.120,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.1,0.21,0.2,0.3,0.9327379053088815,1.0,0.938,0.139,1.856976688128923e-05,True,0.1,0.9,25.0,10000.0,0.1985,0.007,0.032295950000000004,0.002885429606265182,3.3228756555322954,0.155,0.25,0.9663689526544408
compass.d.h+.121,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.1,0.21,0.2,0.3,1.0,1.0583005244258363,0.938,0.139,1.743695437974437e-05,True,0.1,0.9,25.0,10000.0,0.1396,0.0064,0.02455564,0.002029249234431332,3.3228756555322954,0.155,0.25,1.029150262212918
compass.d.h+.122,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.1,0.21,0.2,0.3,1.0583005244258363,1.1135528725660044,0.938,0.139,1.6525283149372704e-05,True,0.1,0.9,25.0,10000.0,0.0966,0.0052,0.01790964,0.0014041939544847182,3.3228756555322954,0.155,0.25,1.0859266984959204
compass.d.h+.123,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.1,0.21,0.2,0.3,1.1135528725660044,1.174734012447073,0.938,0.139,1.5684437375085552e-05,True,0.1,0.9,25.0,10000.0,0.0702,0.0042,0.01392768,0.0010204390849360995,3.3228756555322954,0.155,0.25,1.1441434425065387
compass.d.h+.124,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.1,0.21,0.2,0.3,1.174734012447073,1.2328828005937953,0.938,0.139,1.4907061684324582e-05,True,0.1,0.9,25.0,10000.0,0.0525,0.0036,0.01116675,0.000763148888306912,3.3228756555322954,0.155,0.25,1.2038084065204342
compass.d.h+.125,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.1,0.21,0.2,0.3,1.2328828005937953,1.296148139681572,0.938,0.139,1.419140105115098e-05,True,0.1,0.9,25.0,10000.0,0.0315,0.0026,0.0072072,0.00045788933298414726,3.3228756555322954,0.155,0.25,1.2645154701376837
compass.d.h+.126,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.1,0.21,0.2,0.3,1.296148139681572,1.3601470508735443,0.938,0.139,1.3511484895139508e-05,True,0.1,0.9,25.0,10000.0,0.0274,0.0023,0.00670204,0.0003982910388497027,3.3228756555322954,0.155,0.25,1.328147595277558
compass.d.h+.127,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.1,0.21,0.2,0.3,1.3601470508735443,1.4317821063276353,0.938,0.139,1.2855087046763135e-05,True,0.1,0.9,25.0,10000.0,0.016,0.0017,0.0043392,0.00023257870881734463,3.3228756555322954,0.155,0.25,1.3959645786005899
compass.d.h+.128,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.1,0.21,0.2,0.3,1.4317821063276353,1.5329709716755893,0.938,0.139,1.2105727323635884e-05,True,0.1,0.9,25.0,10000.0,0.0108,0.0011,0.00311472,0.00015699062845170764,3.3228756555322954,0.155,0.25,1.4823765390016121
compass.d.h+.129,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.1,0.21,0.2,0.3,1.5329709716755893,1.6278820596099706,0.938,0.139,1.1354685582967464e-05,True,0.1,0.9,25.0,10000.0,0.0069,0.0009,0.00221904,0.00010029956817747987,3.3228756555322954,0.155,0.25,1.58042651564278
compass.d.h+.130,1,12,12,2001,301.03984399999996,2.6457513110645907,4.0,0.1,0.21,0.2,0.3,1.6278820596099706,1.7320508075688772,0.938,0.139,1.0681907574645233e-05,True,0.1,0.9,25.0,10000.0,0.0045,0.0007,0.0016002,6.541276185487818e-05,3.3228756555322954,0.155,0.25,1.6799664335894238
compass.d.h+.131,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.013,0.02,0.2,0.3,0.31622776601683794,0.34641016151377546,0.938,0.139,4.240174306416731e-06,True,0.1,0.9,25.0,10000.0,4.9196,0.1516,0.37585744,0.12103322280732774,2.188901059316734,0.0165,0.25,0.3313189637653067
compass.d.h+.132,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.013,0.02,0.2,0.3,0.34641016151377546,0.37416573867739417,0.938,0.139,3.8992426946656425e-06,True,0.1,0.9,25.0,10000.0,4.4383,0.1487,0.34308058999999996,0.10919216049795974,2.188901059316734,0.0165,0.25,0.3602879500955848
compass.d.h+.133,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.013,0.02,0.2,0.3,0.37416573867739417,0.41231056256176607,0.938,0.139,3.572517455828759e-06,True,0.1,0.9,25.0,10000.0,3.9296,0.1111,0.29982848000000006,0.09667699657363914,2.188901059316734,0.0165,0.25,0.3932381506195801
compass.d.h+.134,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.013,0.02,0.2,0.3,0.41231056256176607,0.4472135954999579,0.938,0.139,3.2689020877651335e-06,True,0.1,0.9,25.0,10000.0,3.3296,0.1119,0.25737808,0.08191564734110059,2.188901059316734,0.0165,0.25,0.429762079030862
compass.d.h+.135,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.013,0.02,0.2,0.3,0.4472135954999579,0.47958315233127197,0.938,0.139,3.0316251339330177e-06,True,0.1,0.9,25.0,10000.0,2.9269,0.0908,0.22683474999999997,0.07200832178119512,2.188901059316734,0.0165,0.25,0.46339837391561495
compass.d.h+.136,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.013,0.02,0.2,0.3,0.47958315233127197,0.5196152422706632,0.938,0.139,2.8119543925927508e-06,True,0.1,0.9,25.0,10000.0,2.4814,0.0758,0.19305291999999996,0.061048019976035255,2.188901059316734,0.0165,0.25,0.4995991973009676
compass.d.h+.137,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.013,0.02,0.2,0.3,0.5196152422706632,0.5477225575051661,0.938,0.139,2.6324377487264634e-06,True,0.1,0.9,25.0,10000.0,2.1938,0.0813,0.17418772,0.053972413243905115,2.188901059316734,0.0165,0.25,0.5336688998879147
compass.d.h+.138,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.013,0.02,0.2,0.3,0.5477225575051661,0.5916079783099616,0.938,0.139,2.4660976129831827e-06,True,0.1,0.9,25.0,10000.0,1.9033,0.0607,0.1484574,0.04682545999048437,2.188901059316734,0.0165,0.25,0.5696652679075638
compass.d.h+.139,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.013,0.02,0.2,0.3,0.5916079783099616,0.6324555320336759,0.938,0.139,2.2953876911041618e-06,True,0.1,0.9,25.0,10000.0,1.6358,0.0565,0.13037326,0.040244358457644264,2.188901059316734,0.0165,0.25,0.6120317551718187
compass.d.h+.140,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.013,0.02,0.2,0.3,0.6324555320336759,0.6782329983125268,0.938,0.139,2.1436826902196115e-06,True,0.1,0.9,25.0,10000.0,1.2937,0.0455,0.10375474,0.0318279291702252,2.188901059316734,0.0165,0.25,0.6553442651731014
compass.d.h+.141,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.013,0.02,0.2,0.3,0.6782329983125268,0.7211102550927979,0.938,0.139,2.007870697868507e-06,True,0.1,0.9,25.0,10000.0,0.9234,0.0361,0.07525710000000001,0.022717716468876825,2.188901059316734,0.0165,0.25,0.6996716267026624
compass.d.h+.142,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.013,0.02,0.2,0.3,0.7211102550927979,0.7745966692414834,0.938,0.139,1.8785099333702e-06,True,0.1,0.9,25.0,10000.0,0.7502,0.0298,0.06256668,0.018456606990417367,2.188901059316734,0.0165,0.25,0.7478534621671407
compass.d.h+.143,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.013,0.02,0.2,0.3,0.7745966692414834,0.8246211251235321,0.938,0.139,1.7569216179764662e-06,True,0.1,0.9,25.0,10000.0,0.6232,0.0264,0.052161839999999994,0.015332121402863372,2.188901059316734,0.0165,0.25,0.7996088971825077
compass.d.h+.144,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.013,0.02,0.2,0.3,0.8246211251235321,0.8717797887081347,0.938,0.139,1.6562713989738773e-06,True,0.1,0.9,25.0,10000.0,0.4373,0.0222,0.03795764,0.010758563365648514,2.188901059316734,0.0165,0.25,0.8482004569158335
compass.d.h+.145,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.013,0.02,0.2,0.3,0.8717797887081347,0.9327379053088815,0.938,0.139,1.557036721827812e-06,True,0.1,0.9,25.0,10000.0,0.3377,0.0164,0.02934613,0.008308179393047113,2.188901059316734,0.0165,0.25,0.902258847008508
compass.d.h+.146,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.013,0.02,0.2,0.3,0.9327379053088815,1.0,0.938,0.139,1.453740989429968e-06,True,0.1,0.9,25.0,10000.0,0.2565,0.0133,0.02285415,0.006310476796910229,2.188901059316734,0.0165,0.25,0.9663689526544408
compass.d.h+.147,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.013,0.02,0.2,0.3,1.0,1.0583005244258363,0.938,0.139,1.3650583485889684e-06,True,0.1,0.9,25.0,10000.0,0.1953,0.0117,0.01828008,0.004804819175191297,2.188901059316734,0.0165,0.25,1.029150262212918
compass.d.h+.148,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.013,0.02,0.2,0.3,1.0583005244258363,1.1135528725660044,0.938,0.139,1.2936878330112668e-06,True,0.1,0.9,25.0,10000.0,0.1419,0.0102,0.013806869999999999,0.0034910590934953667,2.188901059316734,0.0165,0.25,1.0859266984959204
compass.d.h+.149,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.013,0.02,0.2,0.3,1.1135528725660044,1.174734012447073,0.938,0.139,1.2278619141570099e-06,True,0.1,0.9,25.0,10000.0,0.1087,0.0077,0.01082652,0.002674264435961567,2.188901059316734,0.0165,0.25,1.1441434425065387
compass.d.h+.150,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.013,0.02,0.2,0.3,1.174734012447073,1.2328828005937953,0.938,0.139,1.1670047739963363e-06,True,0.1,0.9,25.0,10000.0,0.0748,0.0068,0.00807092,0.0018402482043231392,2.188901059316734,0.0165,0.25,1.2038084065204342
compass.d.h+.151,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.013,0.02,0.2,0.3,1.2328828005937953,1.296148139681572,0.938,0.139,1.1109790196819857e-06,True,0.1,0.9,25.0,10000.0,0.064,0.0058,0.0069248,0.0015745439181374453,2.188901059316734,0.0165,0.25,1.2645154701376837
compass.d.h+.152,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.013,0.02,0.2,0.3,1.296148139681572,1.3601470508735443,0.938,0.139,1.057751534830495e-06,True,0.1,0.9,25.0,10000.0,0.045,0.0046,0.0052334999999999994,0.0011071011924403912,2.188901059316734,0.0165,0.25,1.328147595277558
compass.d.h+.153,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.013,0.02,0.2,0.3,1.3601470508735443,1.4317821063276353,0.938,0.139,1.0063651892905383e-06,True,0.1,0.9,25.0,10000.0,0.0264,0.003,0.0033528,0.0006494993662316961,2.188901059316734,0.0165,0.25,1.3959645786005899
compass.d.h+.154,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.013,0.02,0.2,0.3,1.4317821063276353,1.5329709716755893,0.938,0.139,9.477012893987402e-07,True,0.1,0.9,25.0,10000.0,0.0239,0.0024,0.00283693,0.0005879937444294522,2.188901059316734,0.0165,0.25,1.4823765390016121
compass.d.h+.155,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.013,0.02,0.2,0.3,1.5329709716755893,1.6278820596099706,0.938,0.139,8.889057121487841e-07,True,0.1,0.9,25.0,10000.0,0.0155,0.0019,0.00202895,0.0003813348551739125,2.188901059316734,0.0165,0.25,1.58042651564278
compass.d.h+.156,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.013,0.02,0.2,0.3,1.6278820596099706,1.7320508075688772,0.938,0.139,8.362370397988611e-07,True,0.1,0.9,25.0,10000.0,0.0114,0.0015,0.0015526799999999999,0.00028046563541823244,2.188901059316734,0.0165,0.25,1.6799664335894238
compass.d.h+.157,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.02,0.032,0.2,0.3,0.31622776601683794,0.34641016151377546,0.938,0.139,3.2786910681031333e-06,True,0.1,0.9,25.0,10000.0,5.1542,0.1009,0.41491310000000003,0.1083137818027388,2.188901059316734,0.026000000000000002,0.25,0.3313189637653067
compass.d.h+.158,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.02,0.032,0.2,0.3,0.34641016151377546,0.37416573867739417,0.938,0.139,3.0150676060698164e-06,True,0.1,0.9,25.0,10000.0,4.7845,0.0979,0.38802295000000003,0.10054466047790227,2.188901059316734,0.026000000000000002,0.25,0.3602879500955848
compass.d.h+.159,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.02,0.032,0.2,0.3,0.37416573867739417,0.41231056256176607,0.938,0.139,2.762429142439384e-06,True,0.1,0.9,25.0,10000.0,4.2987,0.0752,0.34948431,0.09033573664883654,2.188901059316734,0.026000000000000002,0.25,0.3932381506195801
compass.d.h+.160,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.02,0.032,0.2,0.3,0.41231056256176607,0.4472135954999579,0.938,0.139,2.5276602571361073e-06,True,0.1,0.9,25.0,10000.0,3.8589,0.0766,0.31797336000000004,0.08109348736925008,2.188901059316734,0.026000000000000002,0.25,0.429762079030862
compass.d.h+.161,1,12,12,2001,301.03984399999996,1.7320508075688772,2.6457513110645907,0.02,0.032,0.2,0.3,0.4472135954999579,0.47958315233127197,0.938,0.139,2.344187179621633e-06,True,0.1,0.9,25.0,10000.0,3.3868,0.0629,0.28212044,0.07117246443861623,2.188901059316734,0.026000000000000002,0.25,0.46339837391561495
