# name: hermes3D.p.k+
# comment: HERMES proton-to-k+ (zxpt-3D) vmsub. thFactor contains DIS normalization (by MSHT20nnlo)
# reference: 1212.5407
# processType: SIDIS
# isNormalized: False
# normalizationMethod: integral
# normErr: 
id,ps_def,h_1,h_2,proc_id,s,Q_min,Q_max,Q_avg,x_min,x_max,x_avg,z_min,z_max,z_avg,pT_min,pT_max,pT_avg,M_target,M_product,thFactor,includeCuts,cutParams_0,cutParams_1,cutParams_2,cutParams_3,xSec,uncorrErr_0,uncorrErr_1,corrErr_0
hermes3D.p.k+.55,1,1,2,2001,52.657444,1.0,4.47213595499958,1.117911892771519,0.023,0.047,0.03758844,0.8,1.1,0.8618727,0.8,1.2,0.9720637,0.938,0.494,9.699805613741954e-06,True,0.1,0.85,10.0,10000.0,0.002738582,0.0004804869,0.0007386439,7.372970854047932e-05
hermes3D.p.k+.56,1,1,2,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.1,0.2,0.1490277,0.0,0.15,0.1012257,0.938,0.494,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.3802501,0.0195267,0.1544707,0.00817245282280642
hermes3D.p.k+.57,1,1,2,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.1,0.2,0.1507331,0.15,0.25,0.2117026,0.938,0.494,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.8197211,0.03076205,0.09311864,0.017617699555132222
hermes3D.p.k+.58,1,1,2,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.1,0.2,0.1513554,0.25,0.35,0.3152297,0.938,0.494,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.8378436,0.03173566,0.1131968,0.0180071939333883
hermes3D.p.k+.59,1,1,2,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.1,0.2,0.1471056,0.35,0.45,0.4129377,0.938,0.494,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.8379629,0.03329491,0.225124,0.018009757965907317
hermes3D.p.k+.60,1,1,2,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.1,0.2,0.1506873,0.45,0.6,0.5446668,0.938,0.494,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.5255352,0.02817942,0.2242317,0.011294965152472376
hermes3D.p.k+.61,1,1,2,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.1,0.2,0.1660136,0.6,0.8,0.7705407,0.938,0.494,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.1476487,0.02630454,0.0629768,0.00317331155231438
hermes3D.p.k+.62,1,1,2,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.2,0.25,0.223498,0.8,1.2,1.282488,0.938,0.494,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.05889408,0.03407766,0.02509382,0.0012657697929404545
hermes3D.p.k+.63,1,1,2,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.2,0.25,0.2248406,0.0,0.15,0.1019543,0.938,0.494,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.2465833,0.01551665,0.02224997,0.005299644592182678
hermes3D.p.k+.64,1,1,2,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.2,0.25,0.2254691,0.15,0.25,0.2018396,0.938,0.494,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.5886451,0.02703116,0.1168442,0.012651342653496126
hermes3D.p.k+.65,1,1,2,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.2,0.25,0.2255212,0.25,0.35,0.300978,0.938,0.494,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.6367159,0.02888532,0.2632303,0.013684495163264206
hermes3D.p.k+.66,1,1,2,2001,52.657444,1.0,4.47213595499958,1.2288104003466116,0.047,0.075,0.06109764,0.2,0.25,0.2273681,0.35,0.45,0.403403,0.938,0.494,6.4031626494795675e-06,True,0.1,0.85,10.0,10000.0,0.5116815,0.02532875,0.2116386,0.010997217144854987
