# name: compass.d.h+
# comment: 
# reference: 
# processType: SIDIS
# isNormalized: False
# normalizationMethod: integral
# normErr: 
id,ps_def,h_1,h_2,proc_id,s,Q_min,Q_max,x_min,x_max,z_min,z_max,pT_min,pT_max,M_target,M_product,thFactor,includeCuts,cutParams_0,cutParams_1,cutParams_2,cutParams_3,xSec,uncorrErr_0,uncorrErr_1,corrErr_0,Q_avg,x_avg,z_avg,pT_avg
compass.d.h+.1913,1,12,12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.02,0.032,0.6,0.8,0.2,0.2449489742783178,0.938,0.139,4.882773486341447e-06,True,0.1,0.9,25.0,10000.0,0.2578,0.0158,0.02286686,0.0054175804099076,2.101223003703212,0.026000000000000002,0.7,0.2224744871391589
compass.d.h+.1914,1,12,12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.02,0.032,0.6,0.8,0.2449489742783178,0.282842712474619,0.938,0.139,4.116368462995507e-06,True,0.1,0.9,25.0,10000.0,0.2513,0.016,0.02244109,0.0052809850931334,2.101166227092008,0.026000000000000002,0.7,0.26389584337646843
compass.d.h+.1915,1,12,12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.02,0.032,0.6,0.8,0.282842712474619,0.3162277660168379,0.938,0.139,3.626593418276703e-06,True,0.1,0.9,25.0,10000.0,0.2483,0.0154,0.02177591,0.005217941100776,2.1011836060886213,0.026000000000000002,0.7,0.29953523924572845
compass.d.h+.1916,1,12,12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.02,0.032,0.6,0.8,0.3162277660168379,0.3464101615137754,0.938,0.139,3.2786910681031333e-06,True,0.1,0.9,25.0,10000.0,0.2637,0.0165,0.02304738,0.0055415669282104,2.1012463983175773,0.026000000000000002,0.7,0.3313189637653067
compass.d.h+.1917,1,12,12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.02,0.032,0.6,0.8,0.3464101615137754,0.3741657386773941,0.938,0.139,3.0150676060698164e-06,True,0.1,0.9,25.0,10000.0,0.2027,0.0144,0.01860786,0.0042596724169444,2.101331163399794,0.026000000000000002,0.7,0.3602879500955848
compass.d.h+.1942,1,12,12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.032,0.055,0.6,0.8,0.1414213562373095,0.2,0.938,0.139,8.454655131730195e-06,True,0.1,0.9,25.0,10000.0,0.3144,0.0134,0.02666112,0.0061316904626017,2.084649281819794,0.0435,0.7,0.17071067811865476
compass.d.h+.1943,1,12,12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.032,0.055,0.6,0.8,0.2,0.2449489742783178,0.938,0.139,6.487485056631392e-06,True,0.1,0.9,25.0,10000.0,0.3027,0.0134,0.02612301,0.0059035073251575,2.0844624305171724,0.0435,0.7,0.2224744871391589
compass.d.h+.1944,1,12,12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.032,0.055,0.6,0.8,0.2449489742783178,0.282842712474619,0.938,0.139,5.469202895848739e-06,True,0.1,0.9,25.0,10000.0,0.3083,0.0137,0.02660629,0.0060127231858146,2.0844493406057403,0.0435,0.7,0.26389584337646843
compass.d.h+.1945,1,12,12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.032,0.055,0.6,0.8,0.282842712474619,0.3162277660168379,0.938,0.139,4.818464479943852e-06,True,0.1,0.9,25.0,10000.0,0.2774,0.0126,0.02405058,0.0054100856689749,2.084520234938768,0.0435,0.7,0.29953523924572845
compass.d.h+.1946,1,12,12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.032,0.055,0.6,0.8,0.3162277660168379,0.3464101615137754,0.938,0.139,4.356224872837051e-06,True,0.1,0.9,25.0,10000.0,0.2838,0.0131,0.0245486999999999,0.0055349037954401,2.08463606083775,0.0435,0.7,0.3313189637653067
compass.d.h+.1947,1,12,12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.032,0.055,0.6,0.8,0.3464101615137754,0.3741657386773941,0.938,0.139,4.005962204437082e-06,True,0.1,0.9,25.0,10000.0,0.2492,0.0126,0.0220542,0.0048601057992377,2.08477011916172,0.0435,0.7,0.3602879500955848
compass.d.h+.1972,1,12,12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.055,0.1,0.6,0.8,0.1414213562373095,0.2,0.938,0.139,1.3495888804884348e-05,True,0.1,0.9,25.0,10000.0,0.38,0.013,0.0293739999999999,0.0068673245542097,2.0865576848714884,0.0775,0.7,0.17071067811865476
compass.d.h+.1973,1,12,12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.055,0.1,0.6,0.8,0.2,0.2449489742783178,0.938,0.139,1.035575970675088e-05,True,0.1,0.9,25.0,10000.0,0.3628,0.0124,0.0279356,0.0065564877585981,2.0863835433490983,0.0775,0.7,0.2224744871391589
compass.d.h+.1974,1,12,12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.055,0.1,0.6,0.8,0.2449489742783178,0.282842712474619,0.938,0.139,8.730309277395789e-06,True,0.1,0.9,25.0,10000.0,0.3654,0.0128,0.0284281199999999,0.0066034747160743,2.08643747948878,0.0775,0.7,0.26389584337646843
compass.d.h+.1975,1,12,12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.055,0.1,0.6,0.8,0.282842712474619,0.3162277660168379,0.938,0.139,7.691556878240073e-06,True,0.1,0.9,25.0,10000.0,0.3571,0.013,0.0280323499999999,0.006453477890285,2.0865850255258844,0.0775,0.7,0.29953523924572845
compass.d.h+.1976,1,12,12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.055,0.1,0.6,0.8,0.3162277660168379,0.3464101615137754,0.938,0.139,6.953698947723849e-06,True,0.1,0.9,25.0,10000.0,0.3223,0.012,0.02533278,0.0058245755363731,2.086789502243876,0.0775,0.7,0.3313189637653067
compass.d.h+.1977,1,12,12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.055,0.1,0.6,0.8,0.3464101615137754,0.3741657386773941,0.938,0.139,6.394586133354012e-06,True,0.1,0.9,25.0,10000.0,0.3097,0.0117,0.02431145,0.0055968695116809,2.0870144342513357,0.0775,0.7,0.3602879500955848
compass.d.h+.2002,1,12,12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.1,0.21,0.6,0.8,0.1414213562373095,0.2,0.938,0.139,5.44323067546181e-05,True,0.1,0.9,25.0,10000.0,0.47,0.0174,0.03243,0.0076381651710801,2.610239040183567,0.155,0.7,0.17071067811865476
compass.d.h+.2003,1,12,12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.1,0.21,0.6,0.8,0.2,0.2449489742783178,0.938,0.139,4.176737799076793e-05,True,0.1,0.9,25.0,10000.0,0.438,0.0167,0.0306162,0.0071181198828363,2.610659346042693,0.155,0.7,0.2224744871391589
compass.d.h+.2004,1,12,12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.1,0.21,0.6,0.8,0.2449489742783178,0.282842712474619,0.938,0.139,3.5211528452865626e-05,True,0.1,0.9,25.0,10000.0,0.424,0.0165,0.0298496,0.0068906000692297,2.611566122020997,0.155,0.7,0.26389584337646843
compass.d.h+.2005,1,12,12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.1,0.21,0.6,0.8,0.282842712474619,0.3162277660168379,0.938,0.139,3.1021979320504946e-05,True,0.1,0.9,25.0,10000.0,0.4091,0.0162,0.02908701,0.0066484539818912,2.612519180056723,0.155,0.7,0.29953523924572845
compass.d.h+.2006,1,12,12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.1,0.21,0.6,0.8,0.3162277660168379,0.3464101615137754,0.938,0.139,2.8046013098802583e-05,True,0.1,0.9,25.0,10000.0,0.3899,0.0158,0.02791684,0.0063364268089449,2.6136247267187143,0.155,0.7,0.3313189637653067
compass.d.h+.2007,1,12,12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.1,0.21,0.6,0.8,0.3464101615137754,0.3741657386773941,0.938,0.139,2.579097079205193e-05,True,0.1,0.9,25.0,10000.0,0.3708,0.0152,0.02662344,0.0060260247775245,2.614826382905851,0.155,0.7,0.3602879500955848
