# name: compass.d.h-
# comment: 
# reference: 
# processType: SIDIS
# isNormalized: False
# normalizationMethod: integral
# normErr: 
id,ps_def,h_1,h_2,proc_id,s,Q_min,Q_max,x_min,x_max,z_min,z_max,pT_min,pT_max,M_target,M_product,thFactor,includeCuts,cutParams_0,cutParams_1,cutParams_2,cutParams_3,xSec,uncorrErr_0,uncorrErr_1,corrErr_0,Q_avg,x_avg,z_avg,pT_avg
compass.d.h-.1886,1,12,-12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.013,0.02,0.6,0.8,0.3162277660168379,0.3464101615137754,0.938,0.139,4.24017430641673e-06,True,0.1,0.9,25.0,10000.0,0.1516,0.0194,0.01835876,0.003729700906088,2.4462373547403313,0.0165,0.7,0.3313189637653067
compass.d.h-.1887,1,12,-12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.013,0.02,0.6,0.8,0.3464101615137754,0.3741657386773941,0.938,0.139,3.8992426946656425e-06,True,0.1,0.9,25.0,10000.0,0.1649,0.0194,0.0185347599999999,0.004056910814076,2.4418698085767967,0.0165,0.7,0.3602879500955848
compass.d.h-.1912,1,12,-12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.02,0.032,0.6,0.8,0.1414213562373095,0.2,0.938,0.139,6.363354297236486e-06,True,0.1,0.9,25.0,10000.0,0.2413,0.0158,0.02024507,0.0050708384519422,2.0971171720074206,0.026000000000000002,0.7,0.17071067811865476
compass.d.h-.1913,1,12,-12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.02,0.032,0.6,0.8,0.2,0.2449489742783178,0.938,0.139,4.882773486341447e-06,True,0.1,0.9,25.0,10000.0,0.2087,0.0142,0.01798994,0.0043857604016591,2.096721414224722,0.026000000000000002,0.7,0.2224744871391589
compass.d.h-.1914,1,12,-12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.02,0.032,0.6,0.8,0.2449489742783178,0.282842712474619,0.938,0.139,4.116368462995507e-06,True,0.1,0.9,25.0,10000.0,0.2242,0.0147,0.0192812,0.0047114876955054,2.0964522364543714,0.026000000000000002,0.7,0.26389584337646843
compass.d.h-.1915,1,12,-12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.02,0.032,0.6,0.8,0.282842712474619,0.3162277660168379,0.938,0.139,3.626593418276703e-06,True,0.1,0.9,25.0,10000.0,0.188,0.0132,0.0165816,0.0039507568543934,2.0962460824387716,0.026000000000000002,0.7,0.29953523924572845
compass.d.h-.1916,1,12,-12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.02,0.032,0.6,0.8,0.3162277660168379,0.3464101615137754,0.938,0.139,3.2786910681031333e-06,True,0.1,0.9,25.0,10000.0,0.2012,0.0145,0.01782632,0.0042281504207657,2.096071942545177,0.026000000000000002,0.7,0.3313189637653067
compass.d.h-.1917,1,12,-12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.02,0.032,0.6,0.8,0.3464101615137754,0.3741657386773941,0.938,0.139,3.0150676060698164e-06,True,0.1,0.9,25.0,10000.0,0.1814,0.014,0.01645298,0.0038120600712073,2.095912586902696,0.026000000000000002,0.7,0.3602879500955848
compass.d.h-.1942,1,12,-12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.032,0.055,0.6,0.8,0.1414213562373095,0.2,0.938,0.139,8.454655131730195e-06,True,0.1,0.9,25.0,10000.0,0.2295,0.0112,0.019278,0.0044759000037121,2.0774042841522418,0.0435,0.7,0.17071067811865476
compass.d.h-.1943,1,12,-12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.032,0.055,0.6,0.8,0.2,0.2449489742783178,0.938,0.139,6.487485056631392e-06,True,0.1,0.9,25.0,10000.0,0.2341,0.0119,0.0199219099999999,0.0045656130321089,2.076967377129119,0.0435,0.7,0.2224744871391589
compass.d.h-.1944,1,12,-12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.032,0.055,0.6,0.8,0.2449489742783178,0.282842712474619,0.938,0.139,5.469202895848739e-06,True,0.1,0.9,25.0,10000.0,0.2225,0.0115,0.01884575,0.0043393801778908,2.0766771449976837,0.0435,0.7,0.26389584337646843
compass.d.h-.1945,1,12,-12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.032,0.055,0.6,0.8,0.282842712474619,0.3162277660168379,0.938,0.139,4.818464479943852e-06,True,0.1,0.9,25.0,10000.0,0.1999,0.0107,0.01735132,0.0038986161688107,2.0764629236413414,0.0435,0.7,0.29953523924572845
compass.d.h-.1946,1,12,-12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.032,0.055,0.6,0.8,0.3162277660168379,0.3464101615137754,0.938,0.139,4.356224872837051e-06,True,0.1,0.9,25.0,10000.0,0.2053,0.0109,0.01755315,0.0040039314630157,2.0762758752135224,0.0435,0.7,0.3313189637653067
compass.d.h-.1947,1,12,-12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.032,0.055,0.6,0.8,0.3464101615137754,0.3741657386773941,0.938,0.139,4.005962204437082e-06,True,0.1,0.9,25.0,10000.0,0.1965,0.0112,0.01723305,0.003832306539126,2.0760946017363264,0.0435,0.7,0.3602879500955848
compass.d.h-.1972,1,12,-12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.055,0.1,0.6,0.8,0.1414213562373095,0.2,0.938,0.139,1.3495888804884348e-05,True,0.1,0.9,25.0,10000.0,0.2496,0.0103,0.0194188799999999,0.0045107479177125,2.0768743916527552,0.0775,0.7,0.17071067811865476
compass.d.h-.1973,1,12,-12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.055,0.1,0.6,0.8,0.2,0.2449489742783178,0.938,0.139,1.035575970675088e-05,True,0.1,0.9,25.0,10000.0,0.24,0.0098,0.0186959999999999,0.0043372576131851,2.07640943141409,0.0775,0.7,0.2224744871391589
compass.d.h-.1974,1,12,-12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.055,0.1,0.6,0.8,0.2449489742783178,0.282842712474619,0.938,0.139,8.730309277395789e-06,True,0.1,0.9,25.0,10000.0,0.2357,0.0102,0.0187852899999999,0.0042595484142822,2.0761470430314297,0.0775,0.7,0.26389584337646843
compass.d.h-.1975,1,12,-12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.055,0.1,0.6,0.8,0.282842712474619,0.3162277660168379,0.938,0.139,7.691556878240073e-06,True,0.1,0.9,25.0,10000.0,0.2255,0.0098,0.0180851,0.0040752149657218,2.075959504626759,0.0775,0.7,0.29953523924572845
compass.d.h-.1976,1,12,-12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.055,0.1,0.6,0.8,0.3162277660168379,0.3464101615137754,0.938,0.139,6.953698947723849e-06,True,0.1,0.9,25.0,10000.0,0.2094,0.0093,0.01656354,0.003784257267504,2.0757990304556886,0.0775,0.7,0.3313189637653067
compass.d.h-.1977,1,12,-12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.055,0.1,0.6,0.8,0.3464101615137754,0.3741657386773941,0.938,0.139,6.394586133354012e-06,True,0.1,0.9,25.0,10000.0,0.2091,0.0095,0.01670709,0.0037788356954875,2.0756327260281626,0.0775,0.7,0.3602879500955848
compass.d.h-.2002,1,12,-12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.1,0.21,0.6,0.8,0.1414213562373095,0.2,0.938,0.139,5.44323067546181e-05,True,0.1,0.9,25.0,10000.0,0.2603,0.0123,0.0192621999999999,0.0042302433915577,2.582834097479871,0.155,0.7,0.17071067811865476
compass.d.h-.2003,1,12,-12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.1,0.21,0.6,0.8,0.2,0.2449489742783178,0.938,0.139,4.176737799076793e-05,True,0.1,0.9,25.0,10000.0,0.2272,0.0114,0.01706272,0.0036923215465306,2.582512177024973,0.155,0.7,0.2224744871391589
compass.d.h-.2004,1,12,-12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.1,0.21,0.6,0.8,0.2449489742783178,0.282842712474619,0.938,0.139,3.5211528452865626e-05,True,0.1,0.9,25.0,10000.0,0.2381,0.0121,0.01835751,0.0038694619728386,2.582595880208042,0.155,0.7,0.26389584337646843
compass.d.h-.2005,1,12,-12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.1,0.21,0.6,0.8,0.282842712474619,0.3162277660168379,0.938,0.139,3.1021979320504946e-05,True,0.1,0.9,25.0,10000.0,0.2283,0.0114,0.01716816,0.003710198103314,2.582688232858158,0.155,0.7,0.29953523924572845
compass.d.h-.2006,1,12,-12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.1,0.21,0.6,0.8,0.3162277660168379,0.3464101615137754,0.938,0.139,2.8046013098802583e-05,True,0.1,0.9,25.0,10000.0,0.2032,0.011,0.0157073599999999,0.0033022875803478,2.582864069867339,0.155,0.7,0.3313189637653067
compass.d.h-.2007,1,12,-12,2001,301.039844,1.7320508075688772,2.6457513110645907,0.1,0.21,0.6,0.8,0.3464101615137754,0.3741657386773941,0.938,0.139,2.579097079205193e-05,True,0.1,0.9,25.0,10000.0,0.1802,0.0104,0.01430788,0.0029285050294226,2.5830683846511024,0.155,0.7,0.3602879500955848
